organization_id,organization_name,organization_type,partner_country,website_url,contact_url,email_status,lead_readiness,fetch_status,notes,source_project_urls,score
org_agenzia_per_l_energia_del_friuli_venezia_32f4a74a,Agenzia per l’energia del Friuli Venezia Giulia,Agency,Italy,,https://keep.eu/projects/27357/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,https://keep.eu/projects/27357/,3.55
org_ag_ncia_de_energia_e_ambiente_da_arr_bid_b56fe163,Agência de Energia e Ambiente da Arrábida,Agency,Portugal,,https://keep.eu/projects/27357/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,https://keep.eu/projects/27357/,3.55
org_citt_metropolitana_di_bologna_italy_73a35733,Città Metropolitana di Bologna,Unknown,Italy,,https://keep.eu/projects/27357/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,https://keep.eu/projects/27357/,3.55
org_enea_agence_nationale_italienne_pour_les_cd7f1bb5,"ENEA - Agence Nationale Italienne pour les Nouvelles Technologies, l'Energie et le Développement Economique Durable (Roma)",Agency,Italy,,https://keep.eu/projects/27356/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,https://keep.eu/projects/27356/ | https://keep.eu/projects/25082/ | https://keep.eu/projects/23481/ | https://keep.eu/projects/23476/,3.55
org_federalimentare_servizi_srl_italy_d62e5398,FEDERALIMENTARE SERVIZI SRL,Private Company,Italy,,https://keep.eu/projects/27356/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,https://keep.eu/projects/27356/,3.55
org_bulgaria_namrb_org_b893377b,Национално Сдружение на Общините в Република България,Interest groups including NGOs,Bulgaria,http://www.namrb.org,http://www.namrb.org,email_not_found_manual_review,manual_review_needed,error,error,https://keep.eu/projects/31598/,3.5
org_viceconsejer_a_de_acci_n_exterior_del_go_e8706f0b,Viceconsejería de Acción Exterior del Gobierno de,Government / Ministry,Spain,,https://keep.eu/projects/23648/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23648,https://keep.eu/projects/23648/,3.5
org_energy_agency_of_savinjska_ale_ka_and_ko_eada00b5,"Energy Agency of Savinjska, Šaleška and Koroška Region",Regional Authority,Slovenia,,https://keep.eu/projects/27365/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27365,https://keep.eu/projects/27365/,3.5
org_greece_d43a5dd5,ΕΠΙΜΕΛΗΤΗΡΙΟ ΗΛΕΙΑΣ,Unknown,Greece,,https://keep.eu/projects/27354/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27354,https://keep.eu/projects/27354/,3.45
org_greece_52682d66,ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,Regional public authority,Greece,,https://keep.eu/projects/27354/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27354,https://keep.eu/projects/27354/ | https://keep.eu/projects/29246/ | https://keep.eu/projects/27347/,4.2
org_universit_ca_foscari_venise_d_partement_a892c412,Universitè Ca' Foscari Venise - Département d'économie,University / Research,Italy,,https://keep.eu/projects/27364/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27364,https://keep.eu/projects/27364/,3.35
org_generalitat_de_catalogne_direction_g_n_r_d7f33513,Generalitat de Catalogne - Direction générale du tourisme,Unknown,Spain,,https://keep.eu/projects/27364/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27364,https://keep.eu/projects/27364/,3.35
org_instituto_valenciano_de_la_edificaci_n_f_21e94cc6,"Instituto Valenciano de la Edificación, Fundación de la Comunidad Valenciana",Foundation / NGO,Spain,,https://keep.eu/projects/27364/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27364,https://keep.eu/projects/27364/ | https://keep.eu/projects/21419/ | https://keep.eu/projects/27347/,3.55
org_associazione_nazionale_citt_dell_olio_it_83d4578c,Associazione Nazionale Città dell’Olio,Association,Italy,,https://keep.eu/projects/27352/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27352,https://keep.eu/projects/27352/,3.35
org_centre_euromediterranean_pou_le_d_velopp_c88af2d5,Centre EuroMediterranean pou le développement durable,Unknown,Italy,,https://keep.eu/projects/27352/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27352,https://keep.eu/projects/27352/,3.35
org_arpa_veneto_agence_r_gionale_pour_la_pro_516a2dc9,ARPA Veneto - Agence régionale pour la protection de l'environnement dans la région du Veneto,Agency,Italy,,https://keep.eu/projects/27363/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27363,https://keep.eu/projects/27363/,3.3
org_universit_de_s_ville_energy_engineering_bd26ae06,Université de Séville - Energy engineering department,University / Research,Spain,,https://keep.eu/projects/27363/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27363,https://keep.eu/projects/27363/,3.3
org_universit_de_vora_portugal_1082b18a,Université de Évora,University / Research,Portugal,,https://keep.eu/projects/27353/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27353,https://keep.eu/projects/27353/,3.3
org_consorzio_arca_italy_6b97b79f,Consorzio Arca,Unknown,Italy,,https://keep.eu/projects/27353/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27353,https://keep.eu/projects/27353/,3.3
org_in_titut_za_zdravje_in_okolje_slovenia_23fd114a,Inštitut za zdravje in okolje,Unknown,Slovenia,,https://keep.eu/projects/27366/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27366,https://keep.eu/projects/27366/,3.25
org_udru_enje_centar_za_ekologiju_okolinu_i_4a7d738e,"UDRUŽENJE CENTAR ZA EKOLOGIJU, OKOLINU I RESURSE",Unknown,Bosnia and Herzegovina,,https://keep.eu/projects/27366/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27366,https://keep.eu/projects/27366/ | https://keep.eu/projects/23480/,3.25
org_agence_regionale_de_l_energie_et_du_clim_2c889e72,AGENCE REGIONALE DE L'ENERGIE ET DU CLIMAT OCCITANIE,Regional Authority,France,,https://keep.eu/projects/27365/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27365,https://keep.eu/projects/27365/,3.25
org_lokalna_energetska_agencija_za_pomurje_s_065ec46d,Lokalna energetska agencija za Pomurje,Unknown,Slovenia,,https://keep.eu/projects/27365/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27365,https://keep.eu/projects/27365/,3.25
org_auvergne_rh_ne_alpes_nergie_environnemen_29998377,AUVERGNE-RHÔNE-ALPES ÉNERGIE ENVIRONNEMENT (AURA-EE),Unknown,France,,https://keep.eu/projects/27365/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27365,https://keep.eu/projects/27365/,3.25
org_anatoliki_s_a_organisation_pour_le_d_vel_e2318672,ANATOLIKI S.A. - ORGANISATION POUR LE DÉVELOPPEMENT LOCAL,Private Company,Greece,,https://keep.eu/projects/27362/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27362,https://keep.eu/projects/27362/ | https://keep.eu/projects/23485/ | https://keep.eu/projects/23473/,3.25
org_bureau_du_premier_ministre_du_gouverneme_4daad546,BUREAU DU PREMIER MINISTRE DU GOUVERNEMENT DU CANTON HERZEGOVINA-NERETVA,Unknown,Bosnia and Herzegovina,,https://keep.eu/projects/27362/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27362,https://keep.eu/projects/27362/,3.25
org_regionalna_razvojna_agencija_dubrova_ko_65e09222,REGIONALNA RAZVOJNA AGENCIJA DUBROVAČKO-NERETVANSKE ŽUPANIJE - DUNEA,Regional Authority,Croatia,,https://keep.eu/projects/27362/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27362,https://keep.eu/projects/27362/,3.25
org_coop_rative_pour_le_d_veloppement_de_l_e_dd81db5d,Coopérative pour le développement de l’emploi dans les métiers du patrimoine - PETRA PATRIMONIA CORSICA,Unknown,France,,https://keep.eu/projects/27359/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27359,https://keep.eu/projects/27359/,3.25
org_op_ina_neum_bosnia_and_herzegovina_11e61b80,Općina Neum,Unknown,Bosnia and Herzegovina,,https://keep.eu/projects/27359/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27359,https://keep.eu/projects/27359/,3.25
org_op_tina_ulcinj_montenegro_3cb2147a,Opština Ulcinj,Unknown,Montenegro,,https://keep.eu/projects/27359/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27359,https://keep.eu/projects/27359/,3.25
org_centar_za_energiju_energijsku_efikasnost_f990fa10,"Centar za energiju, energijsku efikasnost i okolinu",Unknown,Bosnia and Herzegovina,,https://keep.eu/projects/27357/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,https://keep.eu/projects/27357/,3.25
org_energetska_agencija_za_podravje_zavod_za_f1f56599,Energetska agencija za Podravje – zavod za trajnostno rabo energije,Unknown,Slovenia,,https://keep.eu/projects/27357/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,https://keep.eu/projects/27357/,3.25
org_agence_locale_de_l_energie_de_gorica_gol_96f82c05,Agence Locale de l'Energie de Gorica - GOLEA,Agency,Slovenia,,https://keep.eu/projects/27357/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27357,https://keep.eu/projects/27357/ | https://keep.eu/projects/27358/,3.25
org_centre_r_gional_d_innovation_et_de_trans_3e32e3bb,Centre Régional d'Innovation et de Transfert de Technologies Agroalimentaires,Unknown,France,,https://keep.eu/projects/27356/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,https://keep.eu/projects/27356/,3.25
org_universit_de_mostar_facult_d_agriculture_8cf7187a,Université de Mostar - Faculté d'Agriculture et de technologie alimentaire,University / Research,Bosnia and Herzegovina,,https://keep.eu/projects/27356/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,https://keep.eu/projects/27356/,3.25
org_administration_de_la_s_curit_alimentaire_53687d75,"Administration de la sécurité alimentaire, des affaires vétérinaires et phytosanitaires",Unknown,Montenegro,,https://keep.eu/projects/27356/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,https://keep.eu/projects/27356/,3.25
org_federation_of_hellenic_food_industries_g_cc847847,FEDERATION OF HELLENIC FOOD INDUSTRIES,Unknown,Greece,,https://keep.eu/projects/27356/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,https://keep.eu/projects/27356/,3.25
org_comitat_de_split_dalmatie_croatia_0cecf974,Comitat de Split-Dalmatie,Unknown,Croatia,,https://keep.eu/projects/27356/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27356,https://keep.eu/projects/27356/,3.25
org_construction_cluster_of_slovenia_economi_be935656,"CONSTRUCTION CLUSTER OF SLOVENIA, economic interest grouping",Cluster / Network,Slovenia,,https://keep.eu/projects/27358/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27358,https://keep.eu/projects/27358/,3.2
org_instituto_canario_de_estad_stica_istac_s_18304dd7,Instituto Canario de Estadística (ISTAC),Unknown,Spain,,https://keep.eu/projects/23647/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23647,https://keep.eu/projects/23647/,3.1
org_cabildo_de_gran_canaria_jard_n_bot_nico_73bf9751,CABILDO DE GRAN CANARIA-Jardín Botánico,Unknown,Spain,,https://keep.eu/projects/23645/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23645,https://keep.eu/projects/23645/,3.1
org_comune_di_narni_italy_24b2d9c7,Comune di Narni,Municipal Authority,Italy,,https://keep.eu/projects/27358/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27358,https://keep.eu/projects/27358/ | https://keep.eu/projects/27343/,3.1
org_association_r_gionale_du_gouvernement_lo_7e399ac5,ASSOCIATION RÉGIONALE DU GOUVERNEMENT LOCAL DE LA MACÉDOINE OCCIDENTALE,Association,Greece,,https://keep.eu/projects/27358/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27358,https://keep.eu/projects/27358/,3.1
org_consortium_de_la_ribera_spain_8c28af30,CONSORTIUM DE LA RIBERA,Unknown,Spain,,https://keep.eu/projects/27358/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27358,https://keep.eu/projects/27358/,3.1
org_sviluppumbria_agence_regional_du_develop_7e0a6845,SVILUPPUMBRIA -AGENCE REGIONAL DU DEVELOPPEMENT ECONOMIQUE,Regional Authority,Italy,,https://keep.eu/projects/27358/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27358,https://keep.eu/projects/27358/,3.1
org_cabildo_de_gran_canaria_spain_ca87817f,Cabildo de Gran Canaria,Unknown,Spain,,https://keep.eu/projects/23644/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23644,https://keep.eu/projects/23644/ | https://keep.eu/projects/23609/,3.95
org_comt_de_dubrovnik_neretva_d_partement_de_0149f1ac,Comté de Dubrovnik-Neretva - Département de l'économie et des affaires maritimes,Unknown,Croatia,,https://keep.eu/projects/27364/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27364,https://keep.eu/projects/27364/,3.05
org_minist_re_du_d_veloppement_economique_et_a4cec494,Ministère du Développement Economique et du Tourisme du Montenegro,Government / Ministry,Montenegro,,https://keep.eu/projects/27364/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27364,https://keep.eu/projects/27364/,3.05
org_agence_de_d_veloppement_du_sud_de_l_g_e_8cf63f07,Agence de développement du Sud de l'Égée Région - Energiaki S.A.,Agency,Greece,,https://keep.eu/projects/27364/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27364,https://keep.eu/projects/27364/ | https://keep.eu/projects/23493/ | https://keep.eu/projects/23469/ | https://keep.eu/projects/23470/,3.25
org_egtc_efxini_poli_greece_a98a1632,EGTC EFXINI POLI,Unknown,Greece,,https://keep.eu/projects/27352/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27352,https://keep.eu/projects/27352/ | https://keep.eu/projects/27345/ | https://keep.eu/projects/23493/,3.25
org_valdanos_montenegro_2878bbec,VALDANOS,Unknown,Montenegro,,https://keep.eu/projects/27352/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_27352,https://keep.eu/projects/27352/,3.05
